article_id,text
754154009,"Long-sleeved shirt in soft cotton flannel with a collar, buttons down the front, a chest pocket with a button, and a gently rounded hem. | Hunter shirts TP | Shirt | Garment Upper body | Children Sizes 134-170 | Black | Check"
632145002,Hairbands in soft cotton jersey with a decorative bow on the front. | TVP Jersey hairband 3p | Hair/alice band | Accessories | Baby Sizes 50-98 | Dark Blue | Solid
577494002,Boxer briefs with an elasticated waist and lined gusset. | Stina 3-pack fancy | Underwear bottom | Underwear | Children Sizes 134-170 | Light Turquoise | All over pattern
680396001,Scarf in an airy weave with fringes along the sides. | Zitta Scarf | Scarf | Accessories | Ladies Accessories | Light Blue | All over pattern
615327005,"Patterned swim shorts with an elasticated drawstring waist. Soft mesh inner shorts. | BB Aston Father Son Collab | Swimwear bottom | Swimwear | Children Accessories, Swimwear | Yellow | All over pattern"
543669001,"Push-up bra in soft, stretch fabric with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and no fasteners. Medium support. Seamless. | Grant Push Melbourne | Bra | Underwear | Lingeries/Tights | Black | Solid"
594519004,"Fine-knit jumper in a viscose blend with a soft brushed finish and a round neck. Dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Slightly longer at the back. | Stratham | Top | Garment Upper body | Ladieswear | Grey | Melange"
607942002,"Fully-fashioned trainers with lacing at the front and a loop at the back. Mesh insoles and rubber soles. | Taylor runner SB | Sneakers | Shoes | Children Accessories, Swimwear | Dark Blue | Other structure"
858147005,"Lace bralette with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps, a wide lace trim at the hem and a hook-and-eye fastening at the back. | Venice SP bralette | Bra | Underwear | Lingeries/Tights | Light Orange | Solid"
904848001,"Set with a jacket and pair of trousers in soft fleece designed to be worn as a thermal mid layer. Jacket with a stand-up collar, zip down the front with a chin guard, long raglan sleeves and jersey trims at the cuffs and hem. Trousers with an elasticated waist and jersey trims at the hems. The polyester content of the set is partly recycled. | Stavanger basic set | Garment Set | Garment Full body | Baby Sizes 50-98 | Pink | Solid"
852672001,"Short, A-line dungaree dress in washed denim with a chest pocket, buttons at the sides and adjustable straps with metal fasteners. | Apron Dress Bessie | Dress | Garment Full body | Ladieswear | Light Blue | Denim"
560436001,"Longer jumper in a soft, fine knit containing some wool with a slightly deeper V-neck and ribbing around the neckline, cuffs and hem. Longer at the back. | Ella | Sweater | Garment Upper body | Ladieswear | Light Grey | Melange"
732364004,"Shirt in a cotton weave with a collar, buttons down the front, long sleeves with buttoned cuffs, and a rounded hem. | Sam price shirt | Shirt | Garment Upper body | Children Sizes 134-170 | Red | Stripe"
695255001,Short-sleeved top in soft viscose jersey with a unique nursing feature. The design includes a double layer at the top to help retain warmth while allowing easier nursing access. | Siv t-shirt | T-shirt | Garment Upper body | Ladieswear | Dark Blue | All over pattern
786981004,"Jumper in a textured cotton knit containing some wool with ribbing around the neckline, cuffs and hem. | R-neck Corso | Sweater | Garment Upper body | Menswear | Dark Green | Solid"
541095002,"Short, sleeveless dress in a viscose weave with embroidered details and a small stand-up collar. Narrow-cut back with a zip and fastener at the back of the neck. Seam at the waist and a gently flared skirt. | DT Cotton candy | Dress | Garment Full body | Ladieswear | Black | Embroidery"
631725003,"Shorts in an airy cotton weave with an adjustable, elasticated waist and pleats at the front. Fake fly and press-stud, side pockets and fake welt back pockets. | Henry Shorts | Shorts | Garment Lower body | Children Sizes 92-140 | Dark Blue | Stripe"
741293002,"Jumper in a cable-knit viscose blend with a V-neck, long sleeves and ribbing at the cuffs and hem. | Son Cable | Sweater | Garment Upper body | Ladieswear | Light Blue | Melange"
798441001,"Ballet pumps with an elastic strap over the foot and a bow at the front. | Hannah Semifancy Ballerina SG | Ballerinas | Shoes | Children Accessories, Swimwear | White | Glittering/Metallic"
607154015,"Short skirt in a soft weave with pleats at the top, a concealed zip at the back, side pockets and a sewn-in tie belt. Unlined. | April skirt | Skirt | Garment Lower body | Ladieswear | White | Stripe"
875754004,"Hoodie in lightweight sweatshirt fabric and a pair of leggings in cotton jersey. Hoodie with a print motif on the front, gently dropped shoulders and long sleeves with ribbed cuffs. Leggings with covered elastication at the waist. | Sissi SET | Garment Set | Garment Full body | Children Sizes 92-140 | Pink | All over pattern"
834462002,"Sleeveless top in a soft, hole-knit cotton blend. Narrow cut at the top and slits in the sides. | Capri crochet halterneck | Top | Garment Upper body | Ladieswear | Black | Solid"
853785005,"Ankle-length cigarette trousers in lightweight twill made from viscose and recycled polyester. High waist with pleats at the front and shaping darts at the back, and a zip fly and button. Diagonal side pockets, fake welt back pockets with a button and tapered legs with creases. | Felice tapered | Trousers | Garment Lower body | Ladieswear | Beige | Melange"
864433002,Sandals in imitation leather with a padded appliqué on the foot strap and a hook and loop fastening. Imitation leather linings and insoles and transparent soles with motion-activated flashing lights. | Blinking sandal | Sandals | Shoes | Baby Sizes 50-98 | Light Pink | Solid
583800004,"Treggings in sturdy jersey with an elasticated waist, fake fly with a press-stud and front pockets. | Naomi trs | Trousers | Garment Lower body | Children Sizes 92-140 | Pink | Placement print"
671122001,"Faux fur, soft toy bracelets with a snap-on strap and soft toy head with embroidered details and appliqués. Size 3x20 cm. | Fur friends bff | Soft Toys | Accessories | Children Accessories, Swimwear | Light Turquoise | Solid"
633870002,"Fitted running top in fast-drying, functional fabric with an elasticated hood, long raglan sleeves with thumbholes, reflective details and a gently rounded hem. Slightly longer at the back. | DENVER ls hood sweater | Sweater | Garment Upper body | Sport | Light Beige | Solid"
723367004,"Short, off-the-shoulder blouse in a crinkled viscose weave with elastication around the top and decorative buttons down the front. Short sleeves with narrow elastication, and a rounded hem. | CALI OFF SHOULDER | Blouse | Garment Upper body | Divided | White | Solid"
244269019,Long-sleeved bodysuit in ribbed organic cotton jersey with ribbing at the cuffs and press-studs at the top and crotch. | Basic Henley body | Bodysuit | Garment Upper body | Baby Sizes 50-98 | Dark Blue | Stripe
764344002,"Short-sleeved sports top in fast-drying, breathable functional fabric with a ventilating mesh back. Regular Fit. | Jacksson tee | T-shirt | Garment Upper body | Sport | Black | All over pattern"
512989012,Umbrella with a telescopic handle and matching cover. Length 23 cm folded. | Fancy umbrella | Umbrella | Accessories | Ladies Accessories | Black | All over pattern
812362004,"Hoodie in soft sweatshirt fabric with an interactive appliqué on the front and jersey-lined, wrapover hood. Gently dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside. | NOAH interactive hood TP | Hoodie | Garment Upper body | Children Sizes 134-170 | Grey | Sequin"
689816001,"Wide, straight-cut T-shirt in cotton jersey with a yoke front and back, short sleeves with print stripes and a rounded hem. Slightly longer at the back. | CALEXICO | T-shirt | Garment Upper body | Ladieswear | White | Solid"
627139001,"Wide top in crêpe slub jersey with a lined drawstring hood, wide, raglan sleeves, slits in the sides and ribbing at the cuffs and hem. Longer at the back. | Camilla | Sweater | Garment Upper body | Ladieswear | Light Orange | Solid"
506408007,"Sports trousers in fast-drying fabric with an elasticated waist, pockets in the side seams, tapered legs and reflective details. | SB Frank Trousers LATE | Trousers | Garment Lower body | Sport | Black | Solid"
855790001,"Short dress in an airy weave with embroidery in a contrasting colour. Gathered seams around the neckline, a V-shaped opening at the front and pin-tucks around the sleeves and skirt. Long, wide sleeves with narrow elastication at the cuffs, an elasticated seam at the waist with a twisted, tasselled drawstring, and a gathered seam at the hem. Lined skirt. | LOGG Madrid boho dress | Dress | Garment Full body | Ladieswear | White | Solid"
516000030,Fitted top in stretch jersey with a round neck and long sleeves. | Agnes LS R-neck | T-shirt | Garment Upper body | Ladieswear | Pink | Melange
798407007,Thong briefs in lace with a low waist and lined gusset. | Orlando Mynta Thong | Underwear bottom | Underwear | Lingeries/Tights | Pink | Solid
795786001,"Ballet pumps in imitation leather with an elastic strap over the foot. Satin linings and insoles and fluted soles. | Maya soft ballerina SG | Ballerinas | Shoes | Children Accessories, Swimwear | Dark Blue | All over pattern"
272591023,"Fitted, sleeveless dress in ribbed jersey. | Lena Rib Dress (1) | Dress | Garment Full body | Divided | Dark Green | Melange"
546269007,Slip-on fabric trainers with elastic gores in the sides. Fabric linings and insoles and rubber soles. | Jin sneaker | Sneakers | Shoes | Divided | Light Orange | Solid
639257001,"Hipster briefs in microfibre with lace trims, a low waist, lined gusset, wide sides and cutaway coverage at the back. | Dolly Hipster M Peoni 3pk | Underwear bottom | Underwear | Lingeries/Tights | Black | Solid"
396135049,"Short shorts in sweatshirt fabric with an elasticated, drawstring jersey waistband, side pockets and rounded hems. | Glamping | Shorts | Garment Lower body | Ladieswear | Beige | Solid"
452818021,Fine-knit socks in a cotton blend with elasticated tops. | 5pk regular basic | Socks | Socks & Tights | Menswear | Grey | Melange
837981002,"Cropped, off-the-shoulder blouse in soft cotton seersucker with elastication and a frill trim at the top. Short puff sleeves with pin-tucks, inset embroidery and narrow elastication at the hems. Elastication and a flounced trim at the hem. | SPEED 2 ALMOND BLOUSE | Blouse | Garment Upper body | Divided | Light Yellow | Solid"
895568002,"Fully-fashioned hi-top trainers with an imitation leather heel cap, ribbed shaft and a grosgrain loop at the back. Mesh linings and insoles made from recycled polyester. Patterned soles. | Ted animal sockrunner SG | Sneakers | Shoes | Children Accessories, Swimwear | Black | Solid"
619261001,"Calf-length dress in jacquard-weave viscose with a concealed zip and hook-and-eye fastener at the back. Seam at the waist with a wide tie that creates a draped effect and wide, 3/4-length sleeves. | Ronnie Scott | Dress | Garment Full body | Ladieswear | Dark Green | All over pattern"
717490065,T-shirt in soft jersey. | Cat Tee. | T-shirt | Garment Upper body | Divided | White | Embroidery
621522008,"T-shirt in soft, printed cotton jersey. | Mike tee | T-shirt | Garment Upper body | Menswear | White | Front print"
748330001,"KATE MORGAN x H&M. Calf-length trousers in an airy, patterned viscose weave. Waist with covered elastication, a small frill trim at the top, and a decorative bow with contrasting colour tassels. Diagonal side pockets and straight, wide legs. | COLAB KM Hanoki | Trousers | Garment Lower body | Children Sizes 92-140 | Green | All over pattern"
