article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
585656001,585656,Roxane Top,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,
775623004,775623,Cezanne set,270,Garment Set,Garment Full body,1010017,Stripe,8,Dark Grey,2,Medium Dusty,12,Grey,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Set with a long-sleeved shirt, waistcoat, bow tie and pair of trousers. Shirt in a cotton weave with a button-down collar, buttons down the front and buttoned cuffs. Waistcoat in a lightly brushed weave with buttons at the front and a back made from lining fabric. Bow tie with an adjustable elastic strap and plastic fastener at the back. Trousers in a lightly brushed weave with an adjustable, elasticated waist, fake fly and button, fake front pockets and a fake welt back pocket."
883430001,883430,Fossa dungaree 2PCS set,270,Garment Set,Garment Full body,1010017,Stripe,14,Dark Beige,4,Dark,11,Beige,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Set with a long-sleeved top and pair of dungarees. Dungarees in stretch twill made from a cotton blend with a concealed press-stud at one side and straps with adjustable buttoning. Chest pocket and patch leg pockets, one with a small fabric appliqué. Concealed press-studs at the crotch and down the legs (except in sizes 1-4Y) and covered elastication at the hems. Top in soft cotton jersey with a press-stud on one shoulder (except in sizes 1½-4Y)."
686331005,686331,Pat ls bd simple plaid,259,Shirt,Garment Upper body,1010004,Check,43,Dark Red,4,Dark,18,Red,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Shirt in a checked cotton weave with a button-down collar, chest pocket and yoke with a hanger loop at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette."
782816002,782816,Stina Suede Biker,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,Short jacket in soft imitation suede with a diagonal zip down the front and notch lapels with press-studs. Zipped front pockets and a zip at the cuffs. Lined.
724751001,724751,Moa Foil Bikini,299,Swimwear set,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined bikini with a shimmering metallic pattern. Halterneck bikini top with a decorative ring at the front, adjustable strap at the back of the neck and plastic fastener at the back. Bikini bottoms with decorative rings at the sides."
768229001,768229,MARY BUTTON OL,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Fitted, off-the-shoulder top in ribbed jersey made from a cotton blend with long sleeves and decorative buttons down the front."
766156008,766156,Yama sneaker,94,Sneakers,Shoes,1010005,Colour blocking,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Platform trainers with a padded edge and tongue, and lacing at the front. Fabric linings and insoles. Platform front 3 cm, heel 5 cm."
877641001,877641,Jessie bra,306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft nursing bras in organic cotton jersey with adjustable shoulder straps and jersey-lined, opening cups with removable inserts and space for nursing pads. Hook-and-eye fastening at the back and scalloped trims."
901331001,901331,Sartre boot,87,Boots,Shoes,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots in imitation leather with pointed toes, elastic gores in the sides and covered heels. Linings in satin made from recycled polyester, and imitation leather insoles. Heel 5.5 cm."
785071004,785071,DIV Livia tee,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Top in soft viscose jersey with a slight sheen and visible seams. Slightly wider neckline, short sleeves and a rounded hem. Longer at the back."
864928001,864928,Sun,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Shorts in sweatshirt fabric made from a cotton blend with an elasticated, drawstring waist, pockets in the side seams and short slits in the hems."
819947001,819947,AALIYAH BUCKET HAT NEW,76,Hat/brim,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Knitted bucket hat with a soft, fluffy finish. Width of brim 5.5 cm."
683416001,683416,SC - CHERRY bra,306,Bra,Underwear,1010009,Glittering/Metallic,5,Gold,7,Medium,15,Metal,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Soft, non-wired bra in mesh with glittery threads. Narrow adjustable shoulder straps, side support and a narrow fastening at the back with two pairs of hooks and eyes."
754877001,754877,Bagira Padded Soft Bra Mia,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace and mesh with removable inserts that give the bust a natural shape and light support. Narrow, adjustable shoulder straps, mesh-lined cups and a hook-and-eye fastening."
720793001,720793,ED Wiona cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
681891001,681891,ED Roman blouse,254,Top,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in airy chiffon crêpe with embroidery, a V-neck with buttons at the front and a stand-up collar with a small frill. Frill at the front that continues over the shoulders, long sleeves with a wide flounce at the cuffs, and a wide flounce at the hem. Unlined."
721003002,721003,Raymond 5 pk,286,Underwear bottom,Underwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and lined front."
664133001,664133,Ashley Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket jeans in washed stretch denim with a high waist, zip fly and button and slim legs."
557248016,557248,Richie Regular Hood,308,Hoodie,Garment Upper body,1010016,Solid,21,Light Yellow,5,Bright,19,Green,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
859118001,859118,Beatrice,258,Blouse,Garment Upper body,1010001,All over pattern,93,Dark Green,5,Bright,19,Green,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in a patterned viscose weave with a V-neck and buttons down the front. Gathered seam at the shoulders, long sleeves with narrow, buttoned cuffs, and a tie detail at the hem."
500435131,500435,Bree bandana,74,Hair/alice band,Accessories,1010001,All over pattern,50,Other Pink,5,Bright,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarf in a patterned weave that can also be tied as a hairband. Size 50x50 cm.
751660001,751660,Bella top,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"V-neck top in viscose jersey with short, wide sleeves and gathers in the sides for best fit over the tummy."
679121002,679121,Palma balboa push,306,Bra,Underwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired lace bra with moulded, lightly padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, an elasticated trim at the hem and a fastening at the back with two pairs of hooks and eyes."
889675001,889675,Azita sling back pump,90,Pumps,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Pointed-toe slingbacks with a narrow elastic heel strap, narrow, covered heels and imitation leather insoles. Heel 6.5 cm."
875015003,875015,Christy square sunglasses,81,Sunglasses,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Rectangular sunglasses with plastic and metal frames, thin sidepieces, adjustable nose pads and tinted, UV-protective lenses."
618803002,618803,ES Wille jkt,262,Jacket,Garment Upper body,1010002,Application/3D,51,Light Pink,3,Light,4,Pink,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Jacket in washed stretch twill with appliqués and a collar. Buttons down the front, flap chest pockets with a button and buttoned cuffs."
554479018,554479,Ozzy Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,High-waisted shorts in superstretch twill with back pockets and sewn-in turn-ups at the hems.
813609004,813609,TVP Nils,252,Sweater,Garment Upper body,1010017,Stripe,12,Light Beige,1,Dusty Light,9,White,6546,Baby Boy Knitwear,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1003,Knitwear,"Jumper in fine-knit cotton with buttons on one shoulder, long raglan sleeves and ribbing around the neckline, cuffs and hem."
849182003,849182,Pecan tencel short,274,Shorts,Garment Lower body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,Shorts in soft twill with front pockets and a high waist with covered elastication and a small frill trim. Fake fly and sewn-in turn-ups at the hems.
755467003,755467,Henric fargo wireless push,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in mesh and satin with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back."
701965002,701965,BEIGE linen sweater,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,7520,Knitwear,F,Menswear,3,Menswear,28,Men Edition,1003,Knitwear,"Nepped jumper in soft, fine-knit linen with long sleeves and ribbing around the neckline, cuffs and hem."
752512009,752512,Waleo HW wide full,272,Trousers,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers in soft, gently draping viscose twill with a high, elasticated waist and detachable tie belt. Side pockets and straight, wide legs."
673260007,673260,Romina LL PJ (W),297,Pyjama set,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas with a shirt and bottoms in satin. Shirt with notch lapels, buttons down the front, front pockets and long sleeves with narrow cuffs. Bottoms with an elasticated waist."
886489008,886489,ALGOT body LS FANCY  2pack,256,Bodysuit,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Long-sleeved bodysuits in soft, organic cotton jersey with a wrapover front and press-studs down the sides and at the crotch."
762205005,762205,Jafar,252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Long jumper in a fine knit containing some wool with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem. Straight style in a relaxed fit."
621734003,621734,Sam ss aop  TR,259,Shirt,Garment Upper body,1010001,All over pattern,53,Dark Pink,7,Medium,4,Pink,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Short-sleeved shirt in a patterned linen and cotton weave with a turn-down collar, classic front, open chest pocket and short slits in the sides. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
599812001,599812,Isac Suede Trucker,69,Cap/peaked,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Imitation suede cap with an embroidered appliqué on the front and adjustable plastic fastener at the back.
711596001,711596,MAMA Palma Tankini,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined tankini top with a V-neck and ties at the back of the neck. Concealed elastication under the bust for extra support and gathers in the sides for best fit. The top is made partly from recycled polyamide and polyester.
761278001,761278,Hilja Cold Shoulder,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,"Cold shoulder blouse in an airy, patterned viscose weave with narrow, adjustable shoulder straps and long sleeves. Small V-neck opening with ties at the front, a flounce at the top, and narrow elastication and a flounce at the cuffs."
685066001,685066,Petite Brad BF Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, low-rise jeans in washed denim with hard-worn details, a zip fly and button, and slightly wider, tapered legs."
759597003,759597,Nick muscle fit trs,272,Trousers,Garment Lower body,1010004,Check,8,Dark Grey,4,Dark,5,Black,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets and legs with creases. Muscle fit – a fit designed to showcase the body’s physique. Slightly shorter legs that are close-fitting at the thighs and knees and taper to the hems to create a flattering silhouette."
678079001,678079,Nutella Brazilian Acacia Low,286,Underwear bottom,Underwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
567993025,567993,IZZY loose tee,255,T-shirt,Garment Upper body,1010010,Melange,51,Light Pink,3,Light,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,
767422003,767422,New York Jaquard,252,Sweater,Garment Upper body,1010022,Jacquard,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Boxy-style jumper in a jacquard knit with a soft, brushed finish. Long sleeves and ribbing around the neckline, cuffs and hem."
217727018,217727,Polly 3p minishaftless,302,Socks,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Shaftless socks. 80 denier.
680262007,680262,SUPREME tights,273,Leggings/Tights,Garment Lower body,1010014,Placement print,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
567085002,567085,Resort cap,76,Hat/brim,Accessories,1010016,Solid,73,Dark Blue,2,Medium Dusty,6,Lilac Purple,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Cap in a cotton weave with a practical flap at the back to protect the ears and neck.
